id,text,cleaned_text,tokens,stemmed_tokens,lemmatized_tokens,createdAt,Aspect,Sentiment
1795004649335873536,"BOYCOTT MCDONALD'S 
BOYCOTT STARBUCKS 
BOYCOTT COCA  COLA
BOYCOTT PEPSI 
BOYCOTT KFC
BOYCOTT BURGER KING
BOYCOTT 
BOYCOTT 
BOYCOTT.","boycott mcdonalds 
boycott starbucks 
boycott coca  cola
boycott pepsi 
boycott kfc
boycott burger king
boycott 
boycott 
boycott","['boycott', 'mcdonalds', 'boycott', 'starbucks', 'boycott', 'coca', 'cola', 'boycott', 'pepsi', 'boycott', 'kfc', 'boycott', 'burger', 'king', 'boycott', 'boycott', 'boycott']","['boycott', 'mcdonald', 'boycott', 'starbuck', 'boycott', 'coca', 'cola', 'boycott', 'pepsi', 'boycott', 'kfc', 'boycott', 'burger', 'king', 'boycott', 'boycott', 'boycott']","['boycott', 'mcdonalds', 'boycott', 'starbucks', 'boycott', 'coca', 'cola', 'boycott', 'pepsi', 'boycott', 'kfc', 'boycott', 'burger', 'king', 'boycott', 'boycott', 'boycott']",Mon May 27 08:10:32 +0000 2024,Boycott,NEGATIVE
1794987497144922112,Boycott McDonald’s,boycott mcdonalds,"['boycott', 'mcdonalds']","['boycott', 'mcdonald']","['boycott', 'mcdonalds']",Mon May 27 07:02:23 +0000 2024,Boycott,NEGATIVE
1794983243240136960,@aw_eather fucking McDonald's and Starbucks shouldn't be that hard to boycott?? nothing should be hard to boycott during a g*nocide????, fucking mcdonalds and starbucks shouldnt be that hard to boycott nothing should be hard to boycott during a gnocide,"['fucking', 'mcdonalds', 'starbucks', 'shouldnt', 'hard', 'boycott', 'nothing', 'hard', 'boycott', 'gnocide']","['fuck', 'mcdonald', 'starbuck', 'shouldnt', 'hard', 'boycott', 'noth', 'hard', 'boycott', 'gnocid']","['fucking', 'mcdonalds', 'starbucks', 'shouldnt', 'hard', 'boycott', 'nothing', 'hard', 'boycott', 'gnocide']",Mon May 27 06:45:29 +0000 2024,Boycott,NEGATIVE
1794975563720827136,@stats_feed I am boycott mcdonald's, i am boycott mcdonalds,"['boycott', 'mcdonalds']","['boycott', 'mcdonald']","['boycott', 'mcdonalds']",Mon May 27 06:14:58 +0000 2024,Boycott,NEGATIVE
1794955626482909440,"The Palestinians are facing extremely hard times that no living being could bear. Meanwhile, we can't even breathe without McDonald's, Starbucks, and other brands (to boycott)...",the palestinians are facing extremely hard times that no living being could bear meanwhile we cant even breathe without mcdonalds starbucks and other brands to boycott,"['palestinians', 'facing', 'extremely', 'hard', 'times', 'living', 'could', 'bear', 'meanwhile', 'cant', 'even', 'breathe', 'without', 'mcdonalds', 'starbucks', 'brands', 'boycott']","['palestinian', 'face', 'extrem', 'hard', 'time', 'live', 'could', 'bear', 'meanwhil', 'cant', 'even', 'breath', 'without', 'mcdonald', 'starbuck', 'brand', 'boycott']","['palestinian', 'facing', 'extremely', 'hard', 'time', 'living', 'could', 'bear', 'meanwhile', 'cant', 'even', 'breathe', 'without', 'mcdonalds', 'starbucks', 'brand', 'boycott']",Mon May 27 04:55:44 +0000 2024,Boycott,NEGATIVE
1794955173456212224,Even if the boycott didn't exist who the fuck does McDonald's think they are charging so much for their slop,even if the boycott didnt exist who the fuck does mcdonalds think they are charging so much for their slop,"['even', 'boycott', 'didnt', 'exist', 'fuck', 'mcdonalds', 'think', 'charging', 'much', 'slop']","['even', 'boycott', 'didnt', 'exist', 'fuck', 'mcdonald', 'think', 'charg', 'much', 'slop']","['even', 'boycott', 'didnt', 'exist', 'fuck', 'mcdonalds', 'think', 'charging', 'much', 'slop']",Mon May 27 04:53:56 +0000 2024,Boycott,NEGATIVE
1794945415865159680,@stats_feed Boycott McDonald's 👎, boycott mcdonalds ,"['boycott', 'mcdonalds']","['boycott', 'mcdonald']","['boycott', 'mcdonalds']",Mon May 27 04:15:10 +0000 2024,Boycott,NEGATIVE
1794934660075761920,I remember an old yt uber driver years ago insisting that if minimum wage went up them McDonald's would become unaffordable. Well it's still unaffordable along with all other food while wages remain stagnant. Also boycott McDonalds!,i remember an old yt uber driver years ago insisting that if minimum wage went up them mcdonalds would become unaffordable well its still unaffordable along with all other food while wages remain stagnant also boycott mcdonalds,"['remember', 'old', 'yt', 'uber', 'driver', 'years', 'ago', 'insisting', 'minimum', 'wage', 'went', 'mcdonalds', 'would', 'become', 'unaffordable', 'well', 'still', 'unaffordable', 'along', 'food', 'wages', 'remain', 'stagnant', 'also', 'boycott', 'mcdonalds']","['rememb', 'old', 'yt', 'uber', 'driver', 'year', 'ago', 'insist', 'minimum', 'wage', 'went', 'mcdonald', 'would', 'becom', 'unafford', 'well', 'still', 'unafford', 'along', 'food', 'wage', 'remain', 'stagnant', 'also', 'boycott', 'mcdonald']","['remember', 'old', 'yt', 'uber', 'driver', 'year', 'ago', 'insisting', 'minimum', 'wage', 'went', 'mcdonalds', 'would', 'become', 'unaffordable', 'well', 'still', 'unaffordable', 'along', 'food', 'wage', 'remain', 'stagnant', 'also', 'boycott', 'mcdonalds']",Mon May 27 03:32:25 +0000 2024,Boycott,NEGATIVE
1794923179477213440,"@N0NVMBER And you should boycott 
Boycott KFC, McDonald’s, Starbucks, Pizza Hut, Dominos, Kit Kat, Burger King, Häagen-Dazs, Costa Coffee, Aroma, Subway, Nestle, Walmart, Hardees, Mars, Pepsi, Coca Cola, Dasani, Perrier, Sprite, Twix, Nike, Addidas, Puma, L’Oréal, Estée Lauder, HP,"," and you should boycott 
boycott kfc mcdonalds starbucks pizza hut dominos kit kat burger king häagendazs costa coffee aroma subway nestle walmart hardees mars pepsi coca cola dasani perrier sprite twix nike addidas puma loréal estée lauder hp","['boycott', 'boycott', 'kfc', 'mcdonalds', 'starbucks', 'pizza', 'hut', 'dominos', 'kit', 'kat', 'burger', 'king', 'häagendazs', 'costa', 'coffee', 'aroma', 'subway', 'nestle', 'walmart', 'hardees', 'mars', 'pepsi', 'coca', 'cola', 'dasani', 'perrier', 'sprite', 'twix', 'nike', 'addidas', 'puma', 'loréal', 'estée', 'lauder', 'hp']","['boycott', 'boycott', 'kfc', 'mcdonald', 'starbuck', 'pizza', 'hut', 'domino', 'kit', 'kat', 'burger', 'king', 'häagendaz', 'costa', 'coffe', 'aroma', 'subway', 'nestl', 'walmart', 'harde', 'mar', 'pepsi', 'coca', 'cola', 'dasani', 'perrier', 'sprite', 'twix', 'nike', 'addida', 'puma', 'loréal', 'esté', 'lauder', 'hp']","['boycott', 'boycott', 'kfc', 'mcdonalds', 'starbucks', 'pizza', 'hut', 'domino', 'kit', 'kat', 'burger', 'king', 'häagendazs', 'costa', 'coffee', 'aroma', 'subway', 'nestle', 'walmart', 'hardees', 'mar', 'pepsi', 'coca', 'cola', 'dasani', 'perrier', 'sprite', 'twix', 'nike', 'addidas', 'puma', 'loréal', 'estée', 'lauder', 'hp']",Mon May 27 02:46:48 +0000 2024,Boycott,NEGATIVE
1794921840206586112,@McDonalds Boycott McDonald’s https://t.co/6EBX39s3XE, boycott mcdonalds ,"['boycott', 'mcdonalds']","['boycott', 'mcdonald']","['boycott', 'mcdonalds']",Mon May 27 02:41:29 +0000 2024,Boycott,NEGATIVE
1795227329733459968,@MattWalshBlog The ultimate percentage of soggy fries comes from McDonalds. It's always 1/3 to 1/2 the carton. They're so gross, the ultimate percentage of soggy fries comes from mcdonalds its always  to  the carton theyre so gross,"['ultimate', 'percentage', 'soggy', 'fries', 'comes', 'mcdonalds', 'always', 'carton', 'theyre', 'gross']","['ultim', 'percentag', 'soggi', 'fri', 'come', 'mcdonald', 'alway', 'carton', 'theyr', 'gross']","['ultimate', 'percentage', 'soggy', 'fry', 'come', 'mcdonalds', 'always', 'carton', 'theyre', 'gross']",Mon May 27 22:55:23 +0000 2024,Other,NEGATIVE
1795225462190350592,@NoContextBrits The McDonalds of pubs, the mcdonalds of pubs,"['mcdonalds', 'pubs']","['mcdonald', 'pub']","['mcdonalds', 'pub']",Mon May 27 22:47:58 +0000 2024,Other,NEGATIVE
1795225094588932352,"@okokifyou @fawfulfan To McDonalds, it does, because if you buy a cheap burger you are most likely to buy a soda and fries, which are where fast food gets most of it's money from",  to mcdonalds it does because if you buy a cheap burger you are most likely to buy a soda and fries which are where fast food gets most of its money from,"['mcdonalds', 'buy', 'cheap', 'burger', 'likely', 'buy', 'soda', 'fries', 'fast', 'food', 'gets', 'money']","['mcdonald', 'buy', 'cheap', 'burger', 'like', 'buy', 'soda', 'fri', 'fast', 'food', 'get', 'money']","['mcdonalds', 'buy', 'cheap', 'burger', 'likely', 'buy', 'soda', 'fry', 'fast', 'food', 'get', 'money']",Mon May 27 22:46:30 +0000 2024,Other,NEGATIVE
1795224857736609792,"@jemelehill here's a thought , don't eat at Mcdonalds", heres a thought  dont eat at mcdonalds,"['heres', 'thought', 'dont', 'eat', 'mcdonalds']","['here', 'thought', 'dont', 'eat', 'mcdonald']","['here', 'thought', 'dont', 'eat', 'mcdonalds']",Mon May 27 22:45:34 +0000 2024,Other,NEGATIVE
1795243568090456320,"Let’s a start a trend 😁
Iv never even purchased a Starbucks coffee in my life. 
Looks like Iv gotta at least buy one 🇺🇸
#Trump 
#Starbucks","lets a start a trend 
iv never even purchased a starbucks coffee in my life 
looks like iv gotta at least buy one 
trump 
starbucks","['lets', 'start', 'trend', 'iv', 'never', 'even', 'purchased', 'starbucks', 'coffee', 'life', 'looks', 'like', 'iv', 'got', 'ta', 'least', 'buy', 'one', 'trump', 'starbucks']","['let', 'start', 'trend', 'iv', 'never', 'even', 'purchas', 'starbuck', 'coffe', 'life', 'look', 'like', 'iv', 'got', 'ta', 'least', 'buy', 'one', 'trump', 'starbuck']","['let', 'start', 'trend', 'iv', 'never', 'even', 'purchased', 'starbucks', 'coffee', 'life', 'look', 'like', 'iv', 'got', 'ta', 'least', 'buy', 'one', 'trump', 'starbucks']",Mon May 27 23:59:55 +0000 2024,Other,NEGATIVE
1795243413622644992,"@toobaffled @naomirwolf Starbucks, Nike, Target, Red Lobster, Bud Light, Under Armour ...",  starbucks nike target red lobster bud light under armour ,"['starbucks', 'nike', 'target', 'red', 'lobster', 'bud', 'light', 'armour']","['starbuck', 'nike', 'target', 'red', 'lobster', 'bud', 'light', 'armour']","['starbucks', 'nike', 'target', 'red', 'lobster', 'bud', 'light', 'armour']",Mon May 27 23:59:18 +0000 2024,Other,NEGATIVE
1795243351328845824,"@Catholicizm1 You know what’s funny, Starbucks could’ve named a drink frociaggine and no one would’ve noticed, ppl still would’ve paid $8 for it", you know whats funny starbucks couldve named a drink frociaggine and no one wouldve noticed ppl still wouldve paid  for it,"['know', 'whats', 'funny', 'starbucks', 'couldve', 'named', 'drink', 'frociaggine', 'one', 'wouldve', 'noticed', 'ppl', 'still', 'wouldve', 'paid']","['know', 'what', 'funni', 'starbuck', 'couldv', 'name', 'drink', 'frociaggin', 'one', 'wouldv', 'notic', 'ppl', 'still', 'wouldv', 'paid']","['know', 'whats', 'funny', 'starbucks', 'couldve', 'named', 'drink', 'frociaggine', 'one', 'wouldve', 'noticed', 'ppl', 'still', 'wouldve', 'paid']",Mon May 27 23:59:03 +0000 2024,Other,NEGATIVE
1795243339236688128,"@ Billie Eilish, who then went to Starbucks days after", billie eilish who then went to starbucks days after,"['billie', 'eilish', 'went', 'starbucks', 'days']","['billi', 'eilish', 'went', 'starbuck', 'day']","['billie', 'eilish', 'went', 'starbucks', 'day']",Mon May 27 23:59:00 +0000 2024,Other,POSITIVE
1795243046662975488,@EndWokeness Cancel our student debt because the only job we could find was barista at starbucks, cancel our student debt because the only job we could find was barista at starbucks,"['cancel', 'student', 'debt', 'job', 'could', 'find', 'barista', 'starbucks']","['cancel', 'student', 'debt', 'job', 'could', 'find', 'barista', 'starbuck']","['cancel', 'student', 'debt', 'job', 'could', 'find', 'barista', 'starbucks']",Mon May 27 23:57:50 +0000 2024,Other,NEGATIVE
1795242828756394496,@JoeyMannarinoUS @RobertJ57920725 Starbucks hates our veterans,  starbucks hates our veterans,"['starbucks', 'hates', 'veterans']","['starbuck', 'hate', 'veteran']","['starbucks', 'hate', 'veteran']",Mon May 27 23:56:59 +0000 2024,Other,NEGATIVE
1795242805394080256,"[Radio] Oshigoto Norma Koushinchuu! 240523

The first time Kirara went on her own to Starbucks, she did not know how to read the names of the cup sizes (such as Tall and Grande) and misread them in a weird way. Because of this embarrassing experience, she now cannot go alone. https://t.co/6udINkAxiB","radio oshigoto norma koushinchuu 

the first time kirara went on her own to starbucks she did not know how to read the names of the cup sizes such as tall and grande and misread them in a weird way because of this embarrassing experience she now cannot go alone ","['radio', 'oshigoto', 'norma', 'koushinchuu', 'first', 'time', 'kirara', 'went', 'starbucks', 'know', 'read', 'names', 'cup', 'sizes', 'tall', 'grande', 'misread', 'weird', 'way', 'embarrassing', 'experience', 'go', 'alone']","['radio', 'oshigoto', 'norma', 'koushinchuu', 'first', 'time', 'kirara', 'went', 'starbuck', 'know', 'read', 'name', 'cup', 'size', 'tall', 'grand', 'misread', 'weird', 'way', 'embarrass', 'experi', 'go', 'alon']","['radio', 'oshigoto', 'norma', 'koushinchuu', 'first', 'time', 'kirara', 'went', 'starbucks', 'know', 'read', 'name', 'cup', 'size', 'tall', 'grande', 'misread', 'weird', 'way', 'embarrassing', 'experience', 'go', 'alone']",Mon May 27 23:56:53 +0000 2024,Other,NEGATIVE
1795242551374442752,@DahliaKurtz @Starbucks @StarbucksCanada Is a she? He? Them? What?,   is a she he them what,[],[],[],Mon May 27 23:55:52 +0000 2024,Other,POSITIVE
1795242429370576896,@had1yah cause people at walmart was talking about it and they was talking about the starbucks they building right now, cause people at walmart was talking about it and they was talking about the starbucks they building right now,"['cause', 'people', 'walmart', 'talking', 'talking', 'starbucks', 'building', 'right']","['caus', 'peopl', 'walmart', 'talk', 'talk', 'starbuck', 'build', 'right']","['cause', 'people', 'walmart', 'talking', 'talking', 'starbucks', 'building', 'right']",Mon May 27 23:55:23 +0000 2024,Other,NEGATIVE
1795242377680224512,@DahliaKurtz @Starbucks @StarbucksCanada Get her out NOW!🦶,   get her out now,['get'],['get'],['get'],Mon May 27 23:55:11 +0000 2024,Other,NEGATIVE
1795242337292923392,Reminder that Billie ellish went to Starbucks after claiming she was pro-palestine,reminder that billie ellish went to starbucks after claiming she was propalestine,"['reminder', 'billie', 'ellish', 'went', 'starbucks', 'claiming', 'propalestine']","['remind', 'billi', 'ellish', 'went', 'starbuck', 'claim', 'propalestin']","['reminder', 'billie', 'ellish', 'went', 'starbucks', 'claiming', 'propalestine']",Mon May 27 23:55:01 +0000 2024,Conflict,NEGATIVE
1795242322441142784,@JoeyMannarinoUS I stopped going to Starbucks when they hid the sugar and cream., i stopped going to starbucks when they hid the sugar and cream,"['stopped', 'going', 'starbucks', 'hid', 'sugar', 'cream']","['stop', 'go', 'starbuck', 'hid', 'sugar', 'cream']","['stopped', 'going', 'starbucks', 'hid', 'sugar', 'cream']",Mon May 27 23:54:58 +0000 2024,Other,NEGATIVE
1795242190920171520,@EndWokeness Starbucks next crop of baristas, starbucks next crop of baristas,"['starbucks', 'next', 'crop', 'baristas']","['starbuck', 'next', 'crop', 'barista']","['starbucks', 'next', 'crop', 'baristas']",Mon May 27 23:54:26 +0000 2024,Other,NEGATIVE
1795241899109802240,@LukesBurd LMAO me with starbucks, lmao me with starbucks,"['lmao', 'starbucks']","['lmao', 'starbuck']","['lmao', 'starbucks']",Mon May 27 23:53:17 +0000 2024,Other,POSITIVE
1795241800996626944,@StephenKing Man @Starbucks is going to be upset when they see this copyright infringement 😮, man  is going to be upset when they see this copyright infringement ,"['man', 'going', 'upset', 'see', 'copyright', 'infringement']","['man', 'go', 'upset', 'see', 'copyright', 'infring']","['man', 'going', 'upset', 'see', 'copyright', 'infringement']",Mon May 27 23:52:53 +0000 2024,Other,NEGATIVE
1795241762597831168,@ClownWorld_ @EndWokeness All future StarBucks employees.,  all future starbucks employees,"['future', 'starbucks', 'employees']","['futur', 'starbuck', 'employe']","['future', 'starbucks', 'employee']",Mon May 27 23:52:44 +0000 2024,Other,POSITIVE
1795241635963449600,man starbucks did sum with that berry refresher!,man starbucks did sum with that berry refresher,"['man', 'starbucks', 'sum', 'berry', 'refresher']","['man', 'starbuck', 'sum', 'berri', 'refresh']","['man', 'starbucks', 'sum', 'berry', 'refresher']",Mon May 27 23:52:14 +0000 2024,Other,POSITIVE
1795241604237975552,they’re playing intergalactic in starbucks as an extra bonus treat,theyre playing intergalactic in starbucks as an extra bonus treat,"['theyre', 'playing', 'intergalactic', 'starbucks', 'extra', 'bonus', 'treat']","['theyr', 'play', 'intergalact', 'starbuck', 'extra', 'bonu', 'treat']","['theyre', 'playing', 'intergalactic', 'starbucks', 'extra', 'bonus', 'treat']",Mon May 27 23:52:07 +0000 2024,Other,POSITIVE
